date,temperature,humidity,wind,precipitation,snowfall,city
2011-04-11,37.7,40,15.9,0.0,0.0,Surendranagar
2011-04-12,38.5,39,16.9,0.0,0.0,Surendranagar
2011-04-13,38.3,36,19.1,0.0,0.0,Surendranagar
2011-04-14,39.0,39,18.0,0.0,0.0,Surendranagar
2011-04-15,39.1,37,17.3,0.3,0.0,Surendranagar
2011-04-16,39.4,42,20.5,0.0,0.0,Surendranagar
2011-04-17,39.0,42,18.9,0.2,0.0,Surendranagar
2011-04-18,38.1,33,15.8,0.0,0.0,Surendranagar
2011-04-19,38.9,29,12.5,0.0,0.0,Surendranagar
2011-04-20,38.8,29,14.9,0.0,0.0,Surendranagar
2011-04-21,39.2,30,15.8,0.0,0.0,Surendranagar
2011-04-22,40.4,16,17.2,0.0,0.0,Surendranagar
2011-04-23,40.6,20,13.8,0.0,0.0,Surendranagar
2011-04-24,40.8,24,22.3,0.0,0.0,Surendranagar
2011-04-25,40.2,29,22.7,0.0,0.0,Surendranagar
2011-04-26,40.8,35,21.3,0.0,0.0,Surendranagar
2011-04-27,40.7,37,20.9,0.0,0.0,Surendranagar
2011-04-28,40.1,40,21.6,0.0,0.0,Surendranagar
2011-04-29,39.5,45,21.0,0.0,0.0,Surendranagar
2011-04-30,39.3,49,21.6,0.0,0.0,Surendranagar
2011-05-01,39.3,46,19.4,0.0,0.0,Surendranagar
2011-05-02,39.4,50,25.7,0.0,0.0,Surendranagar
2011-05-03,38.2,55,23.1,0.0,0.0,Surendranagar
2011-05-04,38.1,54,22.0,0.0,0.0,Surendranagar
2011-05-05,38.9,53,22.3,0.0,0.0,Surendranagar
2011-05-06,39.0,47,22.0,0.0,0.0,Surendranagar
2011-05-07,38.8,50,18.2,0.0,0.0,Surendranagar
2011-05-08,40.8,45,23.5,0.0,0.0,Surendranagar
2011-05-09,41.0,51,22.0,0.0,0.0,Surendranagar
2011-05-10,40.3,52,24.9,0.0,0.0,Surendranagar
2011-05-11,40.2,53,23.8,0.0,0.0,Surendranagar
2011-05-12,39.9,54,22.7,0.0,0.0,Surendranagar
2011-05-13,40.3,51,21.1,0.0,0.0,Surendranagar
2011-05-14,40.5,48,26.3,0.0,0.0,Surendranagar
2011-05-15,40.5,49,24.3,0.0,0.0,Surendranagar
2011-05-16,40.3,51,20.5,0.0,0.0,Surendranagar
2011-05-17,41.4,51,19.8,0.0,0.0,Surendranagar
2011-05-18,41.2,54,19.5,0.0,0.0,Surendranagar
2011-05-19,41.7,50,26.4,0.0,0.0,Surendranagar
2011-05-20,40.6,52,28.5,0.0,0.0,Surendranagar
2011-05-21,39.8,55,29.3,0.0,0.0,Surendranagar
2011-05-22,39.9,54,22.7,0.0,0.0,Surendranagar
2011-05-23,39.9,55,21.2,0.0,0.0,Surendranagar
2011-05-24,39.5,54,18.9,0.0,0.0,Surendranagar
2011-05-25,39.9,54,24.1,0.0,0.0,Surendranagar
2011-05-26,40.1,54,25.3,0.0,0.0,Surendranagar
2011-05-27,40.6,52,21.4,0.0,0.0,Surendranagar
2011-05-28,39.9,52,22.0,0.0,0.0,Surendranagar
2011-05-29,40.3,53,23.4,0.0,0.0,Surendranagar
2011-05-30,40.5,55,23.0,0.0,0.0,Surendranagar
2011-05-31,40.6,54,24.2,0.0,0.0,Surendranagar
2011-06-01,40.1,53,20.9,0.0,0.0,Surendranagar
2011-06-02,40.0,51,18.5,0.0,0.0,Surendranagar
2011-06-03,39.7,51,15.5,0.0,0.0,Surendranagar
2011-06-04,41.0,42,17.1,0.0,0.0,Surendranagar
2011-06-05,42.8,41,16.3,0.0,0.0,Surendranagar
2011-06-06,42.7,42,14.8,0.0,0.0,Surendranagar
2011-06-07,42.5,49,15.6,0.0,0.0,Surendranagar
2011-06-08,41.2,52,18.1,0.4,0.0,Surendranagar
2011-06-09,41.0,52,22.3,0.0,0.0,Surendranagar
2011-06-10,40.6,53,17.7,0.0,0.0,Surendranagar
2011-06-11,39.3,58,17.7,0.2,0.0,Surendranagar
2011-06-12,38.8,58,25.0,0.0,0.0,Surendranagar
2011-06-13,38.1,57,18.4,0.0,0.0,Surendranagar
